tx	gene
LELG_03971	CPAR2_101550
LELG_03972	CPAR2_101560
LELG_03973	CPAR2_101570
LELG_03974	CPAR2_101580
LELG_03975	CPAR2_101590
LELG_03976	CPAR2_101620
LELG_03977	CPAR2_101650
LELG_03978	CPAR2_101660
LELG_03979	CPAR2_101670
LELG_03980	CPAR2_101490
LELG_03981	CPAR2_101480
LELG_03982	CPAR2_101470
LELG_03983	CPAR2_101460
LELG_03984	CPAR2_101450
LELG_03985	CPAR2_101440
LELG_03986	CPAR2_101430
LELG_03987	CPAR2_101420
LELG_03988	CPAR2_101410
LELG_03989	CPAR2_101400
LELG_03990	CPAR2_502420
LELG_03991	CPAR2_502410
LELG_03992	CPAR2_502400
LELG_03993	CPAR2_502390
LELG_03994	CPAR2_502350
LELG_03995	CPAR2_502360
LELG_03996	CPAR2_502380
LELG_03997	CPAR2_502370
LELG_03999	CPAR2_502710
LELG_04000	CPAR2_502700
LELG_04002	CPAR2_502560
LELG_04003	CPAR2_502570
LELG_04004	CPAR2_502590
LELG_04006	CPAR2_502580
LELG_04007	CPAR2_502660
LELG_04008	CPAR2_502780
LELG_04009	CPAR2_502770
LELG_04010	CPAR2_502760
LELG_04011	CPAR2_502750
LELG_04012	CPAR2_502740
LELG_04013	CPAR2_502720
LELG_04014	CPAR2_502430
LELG_04015	CPAR2_502440
LELG_04018	CPAR2_502450
LELG_04019	CPAR2_502460
LELG_04020	CPAR2_502470
LELG_04021	CPAR2_502480
LELG_04022	CPAR2_502510
LELG_04023	CPAR2_502520
LELG_04024	CPAR2_502530
LELG_04025	CPAR2_502540
LELG_04026	CPAR2_502690
LELG_04027	CPAR2_502680
LELG_04028	CPAR2_502670
LELG_04029	CPAR2_702310
LELG_04030	CPAR2_702320
LELG_04031	CPAR2_101150
LELG_04032	CPAR2_101140
LELG_04033	CPAR2_101130
LELG_04034	CPAR2_101120
LELG_04035	CPAR2_101030
LELG_04036	CPAR2_101040
LELG_04037	CPAR2_101050
LELG_04038	CPAR2_101060
LELG_04039	CPAR2_101070
LELG_04040	CPAR2_101080
LELG_04041	CPAR2_101090
LELG_04042	CPAR2_101100
LELG_04043	CPAR2_101110
LELG_04044	CPAR2_101020
LELG_04045	CPAR2_101010
LELG_04046	CPAR2_101000
LELG_04047	CPAR2_100990
LELG_04048	CPAR2_100980
LELG_04049	CPAR2_100970
LELG_04050	CPAR2_100920
LELG_04051	CPAR2_100910
LELG_04052	CPAR2_100900
LELG_04053	CPAR2_100890
LELG_04054	CPAR2_100880
LELG_04055	CPAR2_100870
LELG_04056	CPAR2_100850
LELG_04058	CPAR2_100830
LELG_04059	CPAR2_100820
LELG_04060	CPAR2_100810
LELG_04062	CPAR2_100800
LELG_04063	CPAR2_100790
LELG_04064	CPAR2_701240
LELG_04065	CPAR2_100960
LELG_04067	CPAR2_100760
LELG_04068	CPAR2_100620
LELG_04069	CPAR2_100630
LELG_04070	CPAR2_100650
LELG_04071	CPAR2_100660
LELG_04072	CPAR2_205970
LELG_04073	CPAR2_100030
LELG_04075	CPAR2_100040
LELG_04076	CPAR2_100050
LELG_04077	CPAR2_100060
LELG_04078	CPAR2_100070
LELG_04079	CPAR2_100080
LELG_04080	CPAR2_100090
LELG_04081	CPAR2_100100
LELG_04082	CPAR2_100130
LELG_04083	CPAR2_100120
LELG_04084	CPAR2_100150
LELG_04085	CPAR2_100140
LELG_04086	CPAR2_100330
LELG_04087	CPAR2_100320
LELG_04088	CPAR2_100300
LELG_04089	CPAR2_100290
LELG_04090	CPAR2_100280
LELG_04092	CPAR2_100260
LELG_04094	CPAR2_100250
LELG_04095	CPAR2_100240
LELG_04096	CPAR2_100230
LELG_04097	CPAR2_100220
LELG_04098	CPAR2_100210
LELG_04099	CPAR2_100200
LELG_04100	CPAR2_100190
LELG_04101	CPAR2_100180
LELG_04102	CPAR2_100170
LELG_04103	CPAR2_100160
LELG_04104	CPAR2_100340
LELG_04105	CPAR2_100350
LELG_04106	CPAR2_100360
LELG_04107	CPAR2_100370
LELG_04109	CPAR2_100380
LELG_04110	CPAR2_100410
LELG_04111	CPAR2_100420
LELG_04113	CPAR2_100430
LELG_04114	CPAR2_100440
LELG_04115	CPAR2_100450
LELG_04116	CPAR2_100460
LELG_04117	CPAR2_100490
LELG_04119	CPAR2_100500
LELG_04120	CPAR2_100510
LELG_04121	CPAR2_100520
LELG_04122	CPAR2_100530
LELG_04123	CPAR2_100540
LELG_04125	CPAR2_101370
LELG_04126	CPAR2_101380
LELG_04127	CPAR2_101390
LELG_04128	CPAR2_100610
LELG_04129	CPAR2_100600
LELG_04130	CPAR2_100590
LELG_04131	CPAR2_100580
LELG_04132	CPAR2_100565
LELG_04133	CPAR2_101360
LELG_04134	CPAR2_101340
LELG_04135	CPAR2_101320
LELG_04136	CPAR2_101310
LELG_04137	CPAR2_101300
LELG_04138	CPAR2_101290
LELG_04139	CPAR2_101280
LELG_04140	CPAR2_101270
LELG_04141	CPAR2_101260
LELG_04143	CPAR2_101250
LELG_04146	CPAR2_101240
LELG_04148	CPAR2_101220
LELG_04149	CPAR2_101200
LELG_04150	CPAR2_101190
LELG_04151	CPAR2_101180
LELG_04152	CPAR2_100710
LELG_04153	CPAR2_100700
LELG_04154	CPAR2_100690
LELG_04155	CPAR2_100680
LELG_04156	CPAR2_100670
LELG_04159	CPAR2_400040
LELG_04161	CPAR2_400050
LELG_04162	CPAR2_400060
LELG_04163	CPAR2_400070
LELG_04164	CPAR2_400080
LELG_04165	CPAR2_400090
LELG_04166	CPAR2_400095
LELG_04167	CPAR2_400110
LELG_04168	CPAR2_400120
LELG_04169	CPAR2_400130
LELG_04170	CPAR2_400140
LELG_04171	CPAR2_400150
LELG_04172	CPAR2_400220
LELG_04173	CPAR2_400210
LELG_04174	CPAR2_400200
LELG_04175	CPAR2_400190
LELG_04176	CPAR2_400180
LELG_04178	CPAR2_400170
LELG_04179	CPAR2_400160
LELG_04180	CPAR2_400240
LELG_04181	CPAR2_400250
LELG_04182	CPAR2_400270
LELG_04183	CPAR2_400280
LELG_04184	CPAR2_400290
LELG_04185	CPAR2_400300
LELG_04186	CPAR2_400310
LELG_04187	CPAR2_400320
LELG_04189	CPAR2_400330
LELG_04190	CPAR2_400340
LELG_04191	CPAR2_400350
LELG_04192	CPAR2_400380
LELG_04193	CPAR2_400390
LELG_04194	CPAR2_400400
LELG_04195	CPAR2_400410
LELG_04196	CPAR2_400470
LELG_04197	CPAR2_400480
LELG_04198	CPAR2_400490
LELG_04199	CPAR2_400500
LELG_04200	CPAR2_400510
LELG_04201	CPAR2_400520
LELG_04203	CPAR2_400440
LELG_04205	CPAR2_400570
LELG_04206	CPAR2_400580
LELG_04207	CPAR2_400590
LELG_04208	CPAR2_400600
LELG_04209	CPAR2_400610
LELG_04210	CPAR2_400620
LELG_04211	CPAR2_400650
LELG_04212	CPAR2_400660
LELG_04213	CPAR2_400670
LELG_04215	CPAR2_400700
LELG_04216	CPAR2_400690
LELG_04217	CPAR2_400710
LELG_04218	CPAR2_400720
LELG_04219	CPAR2_400730
LELG_04220	CPAR2_400740
LELG_04221	CPAR2_400750
LELG_04222	CPAR2_400760
LELG_04223	CPAR2_400810
LELG_04224	CPAR2_400820
LELG_04225	CPAR2_400830
LELG_04226	CPAR2_400840
LELG_04227	CPAR2_400850
LELG_04228	CPAR2_400860
LELG_04229	CPAR2_400870
LELG_04230	CPAR2_400900
LELG_04231	CPAR2_400910
LELG_04232	CPAR2_400920
LELG_04233	CPAR2_400940
LELG_04235	CPAR2_400960
LELG_04236	CPAR2_401050
LELG_04237	CPAR2_401040
LELG_04238	CPAR2_401030
LELG_04239	CPAR2_401020
LELG_04240	CPAR2_401010
LELG_04241	CPAR2_401000
LELG_04242	CPAR2_401110
LELG_04244	CPAR2_401100
LELG_04245	CPAR2_401090
LELG_04246	CPAR2_401080
LELG_04247	CPAR2_401070
LELG_04248	CPAR2_401060
LELG_04249	CPAR2_400970
LELG_04250	CPAR2_400980
LELG_04251	CPAR2_400990
LELG_04252	CPAR2_401120
LELG_04253	CPAR2_401130
LELG_04254	CPAR2_401140
LELG_04255	CPAR2_401150
LELG_04256	CPAR2_401160
LELG_04257	CPAR2_401170
LELG_04258	CPAR2_401180
LELG_04261	CPAR2_401190
LELG_04262	CPAR2_402600
LELG_04264	CPAR2_402580
LELG_04265	CPAR2_402550
LELG_04266	CPAR2_402540
LELG_04267	CPAR2_402530
LELG_04268	CPAR2_402520
LELG_04269	CPAR2_402510
LELG_04270	CPAR2_402500
LELG_04274	CPAR2_402480
LELG_04276	CPAR2_402460
LELG_04277	CPAR2_402450
LELG_04278	CPAR2_402440
LELG_04280	CPAR2_402420
LELG_04281	CPAR2_402410
LELG_04282	CPAR2_402400
LELG_04283	CPAR2_402270
LELG_04284	CPAR2_402280
LELG_04285	CPAR2_402290
LELG_04286	CPAR2_402300
LELG_04287	CPAR2_402310
LELG_04288	CPAR2_402320
LELG_04289	CPAR2_402330
LELG_04290	CPAR2_402340
LELG_04291	CPAR2_402350
LELG_04292	CPAR2_402360
LELG_04293	CPAR2_402370
LELG_04294	CPAR2_402380
LELG_04295	CPAR2_402390
LELG_04296	CPAR2_402250
LELG_04297	CPAR2_402240
LELG_04298	CPAR2_402230
LELG_04299	CPAR2_402220
LELG_04300	CPAR2_402210
LELG_04301	CPAR2_402200
LELG_04302	CPAR2_402190
LELG_04303	CPAR2_402180
LELG_04304	CPAR2_402170
LELG_04305	CPAR2_402160
LELG_04306	CPAR2_402140
LELG_04307	CPAR2_402920
LELG_04308	CPAR2_402900
LELG_04309	CPAR2_402880
LELG_04310	CPAR2_402870
LELG_04311	CPAR2_402860
LELG_04312	CPAR2_402850
LELG_04313	CPAR2_402840
LELG_04314	CPAR2_402830
LELG_04315	CPAR2_402820
LELG_04316	CPAR2_402810
LELG_04317	CPAR2_402800
LELG_04318	CPAR2_402790
LELG_04319	CPAR2_402780
LELG_04321	CPAR2_402760
LELG_04322	CPAR2_402750
LELG_04326	CPAR2_402740
LELG_04327	CPAR2_402730
LELG_04328	CPAR2_402720
LELG_04329	CPAR2_402710
LELG_04330	CPAR2_402690
LELG_04331	CPAR2_402700
LELG_04332	CPAR2_402670
LELG_04333	CPAR2_402660
LELG_04334	CPAR2_402650
LELG_04335	CPAR2_402630
LELG_04336	CPAR2_402620
LELG_04337	CPAR2_402610
LELG_04338	CPAR2_401200
LELG_04339	CPAR2_401210
LELG_04340	CPAR2_401220
LELG_04341	CPAR2_401230
LELG_04342	CPAR2_401240
LELG_04343	CPAR2_401250
LELG_04345	CPAR2_401260
LELG_04347	CPAR2_401270
LELG_04348	CPAR2_401280
LELG_04350	CPAR2_401290
LELG_04352	CPAR2_401300
LELG_04353	CPAR2_401310
LELG_04354	CPAR2_401320
LELG_04355	CPAR2_401330
LELG_04357	CPAR2_401340
LELG_04358	CPAR2_401350
LELG_04361	CPAR2_101860
LELG_04362	CPAR2_401380
LELG_04363	CPAR2_401390
LELG_04364	CPAR2_401400
LELG_04365	CPAR2_401410
LELG_04366	CPAR2_401420
LELG_04367	CPAR2_401430
LELG_04368	CPAR2_401440
LELG_04369	CPAR2_401450
LELG_04373	CPAR2_401470
LELG_04375	CPAR2_401460
LELG_04376	CPAR2_401490
LELG_04379	CPAR2_401510
LELG_04380	CPAR2_401520
LELG_04381	CPAR2_401530
LELG_04382	CPAR2_401540
LELG_04383	CPAR2_401560
LELG_04384	CPAR2_401570
LELG_04385	CPAR2_401600
LELG_04386	CPAR2_401610
LELG_04387	CPAR2_401620
LELG_04388	CPAR2_401630
LELG_04389	CPAR2_401640
LELG_04390	CPAR2_401650
LELG_04391	CPAR2_401660
LELG_04392	CPAR2_401670
LELG_04393	CPAR2_401680
LELG_04394	CPAR2_401690
LELG_04395	CPAR2_401700
LELG_04396	CPAR2_401710
LELG_04397	CPAR2_401730
LELG_04398	CPAR2_401740
LELG_04399	CPAR2_401750
LELG_04400	CPAR2_401770
LELG_04401	CPAR2_401780
LELG_04402	CPAR2_401790
LELG_04403	CPAR2_401800
LELG_04404	CPAR2_401810
LELG_04405	CPAR2_401820
LELG_04406	CPAR2_401830
LELG_04407	CPAR2_401850
LELG_04409	CPAR2_401860
LELG_04412	CPAR2_401880
LELG_04413	CPAR2_401890
LELG_04414	CPAR2_401910
LELG_04415	CPAR2_401920
LELG_04416	CPAR2_401930
LELG_04419	CPAR2_401940
LELG_04420	CPAR2_401950
LELG_04421	CPAR2_401960
LELG_04422	CPAR2_401970
LELG_04423	CPAR2_401980
LELG_04424	CPAR2_401990
LELG_04426	CPAR2_402000
LELG_04432	CPAR2_402060
LELG_04433	CPAR2_402070
LELG_04434	CPAR2_402090
LELG_04435	CPAR2_402100
LELG_04436	CPAR2_402110
LELG_04437	CPAR2_402120
LELG_04440	CPAR2_402130
LELG_04441	CPAR2_402930
LELG_04442	CPAR2_402940
LELG_04443	CPAR2_402950
LELG_04444	CPAR2_402960
LELG_04445	CPAR2_402970
LELG_04446	CPAR2_402980
LELG_04447	CPAR2_402990
LELG_04448	CPAR2_403010
LELG_04449	CPAR2_403020
LELG_04450	CPAR2_403030
LELG_04451	CPAR2_403040
LELG_04452	CPAR2_403050
LELG_04453	CPAR2_403060
LELG_04454	CPAR2_403080
LELG_04455	CPAR2_403090
LELG_04456	CPAR2_403100
LELG_04457	CPAR2_403110
LELG_04458	CPAR2_403120
LELG_04459	CPAR2_403130
LELG_04460	CPAR2_403140
LELG_04461	CPAR2_403150
LELG_04462	CPAR2_403170
LELG_04464	CPAR2_403180
LELG_04465	CPAR2_403390
LELG_04466	CPAR2_403400
LELG_04467	CPAR2_403350
LELG_04468	CPAR2_403340
LELG_04469	CPAR2_403330
LELG_04470	CPAR2_403320
LELG_04471	CPAR2_403310
LELG_04472	CPAR2_403300
LELG_04473	CPAR2_403290
LELG_04474	CPAR2_403280
LELG_04475	CPAR2_403270
LELG_04476	CPAR2_502120
LELG_04477	CPAR2_403250
LELG_04478	CPAR2_403240
LELG_04479	CPAR2_403210
LELG_04480	CPAR2_403200
LELG_04481	CPAR2_403380
LELG_04482	CPAR2_403370
LELG_04483	CPAR2_403360
LELG_04484	CPAR2_403410
LELG_04485	CPAR2_403420
LELG_04486	CPAR2_403430
LELG_04487	CPAR2_403440
LELG_04488	CPAR2_403450
LELG_04489	CPAR2_403460
LELG_04491	CPAR2_403470
LELG_04492	CPAR2_403480
LELG_04493	CPAR2_403490
LELG_04494	CPAR2_403500
LELG_04495	CPAR2_403510
LELG_04498	CPAR2_403530
LELG_04499	CPAR2_403540
LELG_04500	CPAR2_403550
LELG_04502	CPAR2_403560
LELG_04503	CPAR2_403570
LELG_04504	CPAR2_403580
LELG_04505	CPAR2_403600
LELG_04506	CPAR2_704330
LELG_04507	CPAR2_501520
LELG_04508	CPAR2_501510
LELG_04509	CPAR2_501500
LELG_04510	CPAR2_501490
LELG_04511	CPAR2_501480
LELG_04512	CPAR2_501470
LELG_04513	CPAR2_501460
LELG_04514	CPAR2_501450
LELG_04515	CPAR2_501440
LELG_04516	CPAR2_501430
LELG_04518	CPAR2_501420
LELG_04519	CPAR2_501410
LELG_04520	CPAR2_501400
LELG_04521	CPAR2_501390
LELG_04522	CPAR2_403610
LELG_04523	CPAR2_403620
LELG_04524	CPAR2_403630
LELG_04525	CPAR2_403640
LELG_04526	CPAR2_403650
LELG_04527	CPAR2_403660
LELG_04528	CPAR2_403700
LELG_04529	CPAR2_403690
LELG_04530	CPAR2_403680
LELG_04531	CPAR2_403720
LELG_04532	CPAR2_403730
LELG_04533	CPAR2_403740
LELG_04534	CPAR2_403750
LELG_04535	CPAR2_403760
LELG_04538	CPAR2_403780
LELG_04539	CPAR2_403790
LELG_04540	CPAR2_403800
LELG_04541	CPAR2_403810
LELG_04543	CPAR2_403920
LELG_04544	CPAR2_403910
LELG_04545	CPAR2_403900
LELG_04546	CPAR2_101850
LELG_04547	CPAR2_301850
LELG_04548	CPAR2_101830
LELG_04549	CPAR2_403860
LELG_04550	CPAR2_500600
LELG_04551	CPAR2_302250
LELG_04552	CPAR2_302240
LELG_04554	CPAR2_302230
LELG_04555	CPAR2_302160
LELG_04556	CPAR2_206060
LELG_04557	CPAR2_301970
LELG_04559	CPAR2_301960
LELG_04560	CPAR2_301950
LELG_04561	CPAR2_301940
LELG_04562	CPAR2_403930
LELG_04564	CPAR2_403940
LELG_04566	CPAR2_403840
LELG_04567	CPAR2_301900
LELG_04568	CPAR2_301910
LELG_04569	CPAR2_301920
LELG_04570	CPAR2_301930
LELG_04571	CPAR2_403830
LELG_04572	CPAR2_301880
LELG_04573	CPAR2_301860
LELG_04574	CPAR2_302280
LELG_04575	CPAR2_302170
LELG_04576	CPAR2_302180
LELG_04577	CPAR2_302190
LELG_04578	CPAR2_302210
LELG_04579	CPAR2_302220
LELG_04580	CPAR2_302150
LELG_04582	CPAR2_302140
LELG_04583	CPAR2_302110
LELG_04584	CPAR2_302030
LELG_04585	CPAR2_302020
LELG_04586	CPAR2_302010
LELG_04587	CPAR2_302090
LELG_04590	CPAR2_302100
LELG_04591	CPAR2_501380
LELG_04592	CPAR2_500510
LELG_04593	CPAR2_500500
LELG_04594	CPAR2_500480
LELG_04595	CPAR2_500470
LELG_04596	CPAR2_500460
LELG_04597	CPAR2_500450
LELG_04598	CPAR2_500440
LELG_04599	CPAR2_500430
LELG_04600	CPAR2_500420
LELG_04601	CPAR2_500410
LELG_04602	CPAR2_500030
LELG_04603	CPAR2_500710
LELG_04604	CPAR2_500020
LELG_04605	CPAR2_500070
LELG_04606	CPAR2_500080
LELG_04607	CPAR2_500090
LELG_04608	CPAR2_500100
LELG_04609	CPAR2_500380
LELG_04610	CPAR2_407070
LELG_04611	CPAR2_407060
LELG_04612	CPAR2_500280
LELG_04614	CPAR2_500290
LELG_04615	CPAR2_500300
LELG_04616	CPAR2_500310
LELG_04617	CPAR2_301990
LELG_04619	CPAR2_301980
LELG_04621	CPAR2_603770
LELG_04622	CPAR2_603760
LELG_04623	CPAR2_603750
LELG_04624	CPAR2_603740
LELG_04625	CPAR2_603730
LELG_04626	CPAR2_603720
LELG_04627	CPAR2_603710
LELG_04628	CPAR2_603700
LELG_04629	CPAR2_807910
LELG_04630	CPAR2_603690
LELG_04631	CPAR2_603680
LELG_04632	CPAR2_603670
LELG_04633	CPAR2_603660
LELG_04635	CPAR2_603630
LELG_04636	CPAR2_603620
LELG_04637	CPAR2_603610
LELG_04638	CPAR2_603600
LELG_04639	CPAR2_603590
LELG_04640	CPAR2_603580
LELG_04641	CPAR2_603570
LELG_04642	CPAR2_603560
LELG_04643	CPAR2_603540
LELG_04644	CPAR2_603530
LELG_04645	CPAR2_603520
LELG_04646	CPAR2_603510
LELG_04647	CPAR2_603500
LELG_04648	CPAR2_603490
LELG_04649	CPAR2_603480
LELG_04650	CPAR2_603470
LELG_04651	CPAR2_603460
LELG_04652	CPAR2_603450
LELG_04654	CPAR2_603440
LELG_04656	CPAR2_603430
LELG_04657	CPAR2_603420
LELG_04658	CPAR2_603410
LELG_04659	CPAR2_603400
LELG_04660	CPAR2_603390
LELG_04663	CPAR2_603380
LELG_04664	CPAR2_603375
LELG_04665	CPAR2_603370
LELG_04666	CPAR2_603360
LELG_04668	CPAR2_603350
LELG_04669	CPAR2_603340
LELG_04670	CPAR2_603330
LELG_04671	CPAR2_603320
LELG_04672	CPAR2_603310
LELG_04673	CPAR2_603300
LELG_04674	CPAR2_603290
LELG_04675	CPAR2_603280
LELG_04676	CPAR2_603270
LELG_04678	CPAR2_603260
LELG_04679	CPAR2_603240
LELG_04680	CPAR2_603140
LELG_04681	CPAR2_603150
LELG_04682	CPAR2_603160
LELG_04683	CPAR2_603170
LELG_04685	CPAR2_603190
LELG_04686	CPAR2_603200
LELG_04687	CPAR2_603210
LELG_04688	CPAR2_603220
LELG_04689	CPAR2_603230
LELG_04691	CPAR2_603120
LELG_04692	CPAR2_603130
LELG_04693	CPAR2_603110
LELG_04694	CPAR2_603100
LELG_04695	CPAR2_603090
LELG_04696	CPAR2_603080
LELG_04697	CPAR2_603070
LELG_04698	CPAR2_603060
LELG_04699	CPAR2_603030
LELG_04700	CPAR2_603020
LELG_04701	CPAR2_603000
LELG_04702	CPAR2_602990
LELG_04703	CPAR2_602980
LELG_04704	CPAR2_602970
LELG_04705	CPAR2_602960
LELG_04706	CPAR2_602950
LELG_04707	CPAR2_602940
LELG_04708	CPAR2_602920
LELG_04709	CPAR2_602910
LELG_04710	CPAR2_602900
LELG_04711	CPAR2_602890
LELG_04712	CPAR2_602870
LELG_04713	CPAR2_602850
LELG_04714	CPAR2_602840
LELG_04715	CPAR2_602830
LELG_04716	CPAR2_602820
LELG_04717	CPAR2_602810
LELG_04718	CPAR2_602800
LELG_04719	CPAR2_602790
LELG_04720	CPAR2_602780
LELG_04721	CPAR2_602770
LELG_04722	CPAR2_602760
LELG_04723	CPAR2_602750
LELG_04724	CPAR2_602740
LELG_04725	CPAR2_602720
LELG_04726	CPAR2_602710
LELG_04728	CPAR2_602690
LELG_04729	CPAR2_602680
LELG_04730	CPAR2_602670
LELG_04731	CPAR2_602660
LELG_04732	CPAR2_602650
LELG_04733	CPAR2_602390
LELG_04734	CPAR2_602410
LELG_04736	CPAR2_602400
LELG_04738	CPAR2_602420
LELG_04739	CPAR2_602430
LELG_04740	CPAR2_602440
LELG_04741	CPAR2_602450
LELG_04742	CPAR2_602460
LELG_04744	CPAR2_800070
LELG_04745	CPAR2_602490
LELG_04746	CPAR2_602500
LELG_04747	CPAR2_602510
LELG_04748	CPAR2_602520
LELG_04749	CPAR2_602530
LELG_04750	CPAR2_602540
LELG_04751	CPAR2_602550
LELG_04752	CPAR2_602570
LELG_04753	CPAR2_602580
LELG_04754	CPAR2_602590
LELG_04755	CPAR2_602600
LELG_04756	CPAR2_602620
LELG_04757	CPAR2_602630
LELG_04758	CPAR2_602640
LELG_04759	CPAR2_602370
LELG_04760	CPAR2_602360
LELG_04761	CPAR2_602350
LELG_04762	CPAR2_602340
LELG_04764	CPAR2_602330
LELG_04765	CPAR2_602290
LELG_04766	CPAR2_602300
LELG_04767	CPAR2_602310
LELG_04768	CPAR2_602320
LELG_04769	CPAR2_602270
LELG_04771	CPAR2_602260
LELG_04772	CPAR2_602250
LELG_04773	CPAR2_602240
LELG_04774	CPAR2_602230
LELG_04775	CPAR2_602100
LELG_04776	CPAR2_602220
LELG_04777	CPAR2_602210
LELG_04779	CPAR2_602200
LELG_04780	CPAR2_602190
LELG_04781	CPAR2_602180
LELG_04782	CPAR2_602170
LELG_04783	CPAR2_602160
LELG_04784	CPAR2_602150
LELG_04785	CPAR2_602130
LELG_04786	CPAR2_602120
LELG_04787	CPAR2_602110
LELG_04788	CPAR2_602080
LELG_04789	CPAR2_602070
LELG_04790	CPAR2_602050
LELG_04792	CPAR2_602020
LELG_04794	CPAR2_602010
LELG_04795	CPAR2_602000
LELG_04796	CPAR2_601990
LELG_04797	CPAR2_601980
LELG_04798	CPAR2_601970
LELG_04799	CPAR2_601840
LELG_04800	CPAR2_601850
LELG_04801	CPAR2_601860
LELG_04802	CPAR2_601870
LELG_04804	CPAR2_601880
LELG_04805	CPAR2_601890
LELG_04808	CPAR2_601900
LELG_04809	CPAR2_601910
LELG_04810	CPAR2_601920
LELG_04811	CPAR2_601830
LELG_04812	CPAR2_601820
LELG_04813	CPAR2_601810
LELG_04814	CPAR2_601800
LELG_04815	CPAR2_601790
LELG_04816	CPAR2_601780
LELG_04817	CPAR2_601770
LELG_04818	CPAR2_601720
LELG_04819	CPAR2_601710
LELG_04820	CPAR2_601700
LELG_04821	CPAR2_601690
LELG_04822	CPAR2_601680
LELG_04823	CPAR2_601670
LELG_04824	CPAR2_601660
LELG_04825	CPAR2_601650
LELG_04826	CPAR2_601640
LELG_04827	CPAR2_601630
LELG_04828	CPAR2_601620
LELG_04829	CPAR2_601610
LELG_04830	CPAR2_601600
LELG_04831	CPAR2_601590
LELG_04833	CPAR2_601580
LELG_04835	CPAR2_601570
LELG_04836	CPAR2_601560
LELG_04837	CPAR2_601550
LELG_04838	CPAR2_601540
LELG_04840	CPAR2_601530
LELG_04841	CPAR2_601520
LELG_04842	CPAR2_601510
LELG_04843	CPAR2_601500
LELG_04844	CPAR2_601490
LELG_04845	CPAR2_601480
LELG_04846	CPAR2_601470
LELG_04847	CPAR2_601460
LELG_04848	CPAR2_601450
LELG_04849	CPAR2_601440
LELG_04850	CPAR2_601430
LELG_04851	CPAR2_601420
LELG_04852	CPAR2_601350
LELG_04858	CPAR2_601000
LELG_04859	CPAR2_600980
LELG_04860	CPAR2_601010
LELG_04861	CPAR2_601040
LELG_04862	CPAR2_601050
LELG_04864	CPAR2_601080
LELG_04865	CPAR2_601360
LELG_04866	CPAR2_601370
LELG_04867	CPAR2_404500
LELG_04868	CPAR2_601380
LELG_04869	CPAR2_601400
LELG_04870	CPAR2_601410
LELG_04871	CPAR2_601340
LELG_04872	CPAR2_601330
LELG_04873	CPAR2_601320
LELG_04874	CPAR2_601310
LELG_04875	CPAR2_601300
LELG_04876	CPAR2_601290
LELG_04877	CPAR2_804040
LELG_04878	CPAR2_601280
LELG_04879	CPAR2_601090
LELG_04880	CPAR2_601100
LELG_04881	CPAR2_601110
LELG_04882	CPAR2_601120
LELG_04885	CPAR2_601130
LELG_04886	CPAR2_601140
LELG_04887	CPAR2_601170
LELG_04888	CPAR2_600580
LELG_04889	CPAR2_600570
LELG_04892	CPAR2_600880
LELG_04893	CPAR2_600900
LELG_04895	CPAR2_601210
LELG_04896	CPAR2_205950
LELG_04897	CPAR2_600840
LELG_04898	CPAR2_600850
LELG_04901	CPAR2_601270
LELG_04902	CPAR2_601260
LELG_04903	CPAR2_601250
LELG_04905	CPAR2_601240
LELG_04906	CPAR2_601230
LELG_04907	CPAR2_600960
LELG_04908	CPAR2_601180
LELG_04909	CPAR2_600950
LELG_04912	CPAR2_600610
LELG_04913	CPAR2_600620
LELG_04914	CPAR2_600630
LELG_04915	CPAR2_600830
LELG_04918	CPAR2_600820
LELG_04922	CPAR2_600810
LELG_04923	CPAR2_600800
LELG_04924	CPAR2_600790
LELG_04925	CPAR2_600780
LELG_04926	CPAR2_805690
LELG_04927	CPAR2_600770
LELG_04928	CPAR2_600760
LELG_04930	CPAR2_600750
LELG_04932	CPAR2_600740
LELG_04933	CPAR2_600670
LELG_04934	CPAR2_600660
LELG_04935	CPAR2_600480
LELG_04938	CPAR2_600490
LELG_04939	CPAR2_600510
LELG_04940	CPAR2_805630
LELG_04941	CPAR2_600520
LELG_04943	CPAR2_600690
LELG_04944	CPAR2_600280
LELG_04948	CPAR2_600270
LELG_04949	CPAR2_600450
LELG_04950	CPAR2_600460
LELG_04951	CPAR2_600470
LELG_04952	CPAR2_600680
LELG_04953	CPAR2_600650
LELG_04955	CPAR2_600500
LELG_04957	CPAR2_600870
LELG_04959	CPAR2_600410
LELG_04960	CPAR2_600400
LELG_04961	CPAR2_600390
LELG_04962	CPAR2_600380
LELG_04963	CPAR2_600370
LELG_04964	CPAR2_600350
LELG_04965	CPAR2_600360
LELG_04966	CPAR2_600340
LELG_04967	CPAR2_600330
LELG_04968	CPAR2_600320
LELG_04969	CPAR2_600310
LELG_04970	CPAR2_600300
LELG_04972	CPAR2_600560
LELG_04973	CPAR2_600540
LELG_04974	CPAR2_600530
LELG_04976	CPAR2_600170
LELG_04977	CPAR2_600150
LELG_04978	CPAR2_600140
LELG_04979	CPAR2_600130
LELG_04980	CPAR2_600120
LELG_04981	CPAR2_600090
LELG_04982	CPAR2_600100
LELG_04983	CPAR2_600180
LELG_04984	CPAR2_600190
LELG_04985	CPAR2_600200
LELG_04986	CPAR2_600220
LELG_04987	CPAR2_600230
LELG_04988	CPAR2_600240
